,source,target,source_gptzero,source_detectgpt,target_gptzero,target_detectgpt
396,Great location!  I love that you can substitute burger with a veggi patti and that they have gluten free bread.  Love love love the smiley cookies :),"This is an amazing spot! I appreciate their option to switch out burgers for veggie patties, and their availability of gluten-free bread. Plus, those smiley cookies put a smile on my face :)",1,1,0,1
397,"The food is usually pretty good, however the service is almost ALWAYS very VERY slow. Most of the staff are pretty friendly and sweet but there are a few sour ones in the bunch that make the experience not as nice as it could be. Although they still technically do their job, you can FEEL very negative vibes from them and see how inefficient they are with the way they do things. It's a hit and miss. Unless you know one of the servers and their schedules. The low rating is mainly for the slow service and the handful of staff members who aren't very pleasant.","While the food is decent, the service is consistently slow. Majority of the staff are friendly and kind, but there are a couple of unpleasant individuals who dampen the experience. Despite getting the job done, their bad attitudes and inefficient work style exude negative energy. It's a gamble to go there unless you have a connection with a server and know their shift timings. Overall, the poor rating is due to the sluggish service and the few unfriendly team members.",0,1,0,1
398,They make a nice breakfast for less than the tip form dinner the night before.  That's not bad!,It's amazing how you can have a delicious breakfast without spending as much as you did on the dinner tip last night. That's quite a deal!,0,1,0,1
399,"Eat n Park is usually decent.  This location though has HORRIBLY SLOW service.  Seriously, we never wait less than 10 minutes for a server to acknowledge us, and we live near the Waterfront, so we've given this location the benefit of the doubt numerous times.  Each time hoping that the last was just a fluke, new staff, or something.  It's not.  Doesn't matter what time we go.  It seems we are not acknowledged for several minutes, and then the service is mediocre at best.  Occasionally, we've had a stellar service, but it's few and far between.  Today, after waiting 15 minutes, then getting up to find a server in another section, we were informed that we were sitting in a \""closed\"" section.  That server offered to serve us, but honestly, we left.  I told the hostess who seated us about the mixup, and got a blank stare.  I've never had this issue at any other EnP.  We left, drove to the Squirrel Hill location, and our orders were taken in the amount of time we wasted at the Waterfront.  Mgmt- you have a beautiful, prime location.  Get your hosts and servers on the same page!","Although Eat n Park is generally a decent restaurant, this particular branch is infamous for its discouragingly slow service. Regrettably, it's not an isolated incident, as even after numerous visits, we have never waited less than 10 minutes for a server to attend to us. Regardless of the time of day, it seems that we are left unattended for several minutes on end, and then we receive mediocre service at best. Despite a few notable exceptions, it's certainly not worth the trip. On one occasion, we even discovered that we had been seated in a closed section of the restaurant. Although a server from another section offered to attend to us, we eventually decided to leave in frustration. I mentioned the mix-up to the hostess, but received no helpful response. Fortunately, we were welcomed and well-cared-for during our visit to the Squirrel Hill location. Dear management, you have a conveniently located and visually stunning establishment. Please make sure that your servers and hostesses are working together in harmony.",1,1,0,1
400,Very good cheap food. Pittsburgh classic.Great desserts! The oreo pie is amazing! The servers are always very friendly. The salad bar could be a little more clean.,"Delicious and affordable cuisine that is a classic in Pittsburgh. You can't miss the incredible desserts, especially the Oreo pie. The staff is consistently kind and accommodating. While the salad bar could use some improvement in cleanliness, overall this restaurant is a winner for both taste and price.",1,1,0,1
401,"God i hate eat n park. Only reason i have gone is for the salad bar because u cant find a decent salad bar in this city. Just about every entree iv had here is nothing more than rubbish, except maybe the cheesteak. Only go if u have little kids","I really dislike Eat n Park. The salad bar is the only reason I go, as it's difficult to find a good salad bar around here. Every main course I've had at Eat n Park has been mediocre at best, except for the cheesesteak which was okay. Unless you have young children, I wouldn't recommend going.",1,1,1,1
402,"If you're looking for a wallet, a new cheap purse or something of that nature--this is the place to go.\n\nOtherwise, this kind of shopping just isn't for me!\nI don't have the patience for clothes shopping here though.\nThe racks drive me nuts bc they're in no particular order.\n\nIts \""Shirts/Sizes\"", \""Pants/Sizes\"", \""Jeans/Sizes\"", \""Coats/Sizes\""\nI can't look through a gazillion racks of shirts looking for something I like (aimlessly) in a M or L... I just cant do it!  lol\nWish I could, I'd probably find some deals.\n\nPROS:\nSome good deals\n\nCONS:\nYou've gotta \""dig deep\"" to find 'em","This is a great place to shop if you're in the market for a new wallet, purse or other similar items, but it's not my cup of tea when it comes to clothing shopping. The disorganization of the racks frustrates me and makes it difficult to find what I'm looking for. The categories of ""Shirts/Sizes"", ""Pants/Sizes"", ""Jeans/Sizes"", and ""Coats/Sizes"" are not quite specific enough for me, and I don't have the patience to sift through piles of clothes aimlessly. However, if you're willing to put in the effort, there are some good deals to be found here.",0,0,0,0
403,"Went in here to grab a last minute item I needed for an outfit.  I wasn't going to hold my breath here either, I know it's a Marshalls and that doesn't always mean the best selection.  It's hit or miss no matter what you are looking for.\n\nThis day, was a hit, maybe even a home run.  I do have to admit, the Kenneth Cole shirt I got not only looked great on me, but made my wallet feel even better!","I popped into this Marshalls store to snatch something I needed for my outfit, but I had low expectations. Marshalls may not always have the best variety, so I wasn't banking on finding exactly what I wanted. It can be a hit or miss in here, depending on what you're searching for. Nonetheless, I lucked out today; I found a Kenneth Cole shirt that not only suited me perfectly but also came at a great price!",0,1,0,1
404,"Since both Marshalls and TJ Maxx are owned by the same company, I make sure to stop by both locations when shopping at the Waterfront. I generally find nothing or spend only $10 or so at Marshalls, while being enticed to spend at least $50-100 at TJ Maxx. The Waterfront TJ Maxx seems to have not only the same product as this Marshalls plus a whole lot more. All that to say, I consider shopping here a waste of time since I could just drive a block or so and be at a store owned by the same company that always has what I want and need. Sorry, Marshalls, but you're just OK to me.","As Marshalls and TJ Maxx are part of the same company, I visit both stores when shopping at the Waterfront. However, I tend to find little or only spend around $10 at Marshalls. On the other hand, TJ Maxx has a wider selection, and I usually end up spending around $50-100 there. I feel it's not worth my time to visit Marshalls when I can easily drive a short distance to access the same products at TJ Maxx, which is a store that always meets my needs. While Marshalls is fine, it doesn't wow me.",0,1,0,1
405,"A very nice meal in a very nice restaurant\n\nPROS:\nVery good food\ninteresting choices--not your typical red lobster crap\nGreat service\nVery clean (restrooms, included)\n\nCONS:\nn/a",A wonderful dining experience at an exceptional restaurant\n\nPROS:\nOutstanding cuisine\nUnique menu options—nothing like your average chain restaurant\nExcellent service\nImpeccable cleanliness (including restrooms)\n\nCONS:\nNone to mention,0,0,0,0
406,"Got lunch from here today. \n\nWhat I sampled: \nMaine Lobster Bisque (delicious and the whole reason for getting lunch from here)\nCheeseburger (decent version I only ate about half, but I expect the other half won't last long)\n\nOverall I enjoy going here, though it is a bit overpriced, but sometimes I am just in the mood for that lobster bisque!","I tried their food for lunch today. \n\nMy food review: \nTheir Maine Lobster Bisque is a must-try (absolutely mouth-watering and it's the only reason I decided to grab food from here)\nTheir Cheeseburger is not bad but I only finished half of it (the other half might not last till later)\n\nAlthough it can be a bit expensive, I still like coming here. There are times when I crave for their lobster bisque!",1,1,0,1
407,"Service was slow, but that was because one of our party insisted that the bartender, her favorite server, serve us in our private room for a party of 8.  The food and drinks were good and we woud return.","Although the service was a bit slow, it was understandable as one of our group members insisted on having her favorite bartender serve us in our private room for a party of 8. Nevertheless, the food and drinks were excellent and we would definitely consider returning.",0,1,0,1
408,"I am bummed about this- I had high hopes. Here's a rundown of the evening:\n\nPros:\n- super friendly waitress, Stephanie, who maintained her professionalism and friendliness throughout \n- yummy elderflower and pear beverage\n- lobster bisque was nice and lobster-y\n- hot delicious bread\n\nCons:\n- oysters were sketch. And I don't feel good about that. Stephanie brought us an order of East Coast oysters to replace the West Coast ones that we sent back.\n- fresh grated horseradish had NO flavor or heat- what's up with that?\n- scallops were meh- came with weird veggies, unevenly seared, and no real flavor. And at a whopping $25 a plate, I expect some nummers!\n\nI doubt we'll go back- for those prices, I would prefer McCormick's or Ruth's Chris.","Although our waitress Stephanie was exceptionally friendly and professional, I had high expectations for the evening that weren't met. On the positive side, the elderflower and pear drink was delicious, the lobster bisque tasted strongly of lobster, and the bread was hot and yummy. However, there were a few negatives to our meal. Firstly, the oysters were questionable, and even after being replaced with East Coast oysters, I still felt uneasy. Additionally, the fresh grated horseradish lacked flavor and heat. Lastly, the scallops were average, accompanied by odd vegetables, unevenly cooked, and lacking in flavor, especially at $25 per plate. Given the price point, I would opt for McCormick's or Ruth's Chris over this restaurant in the future.",0,0,0,1
409,Service an atmosphere was great. I had the shrimp boil and it was very under-seasoned. Much closer to bland than anything.,"The service was fantastic, but the shrimp boil lacked seasoning and tasted quite bland.",1,1,1,1
410,"I'm not a mean reviewer, if you look at the other places I've reviewed, but this was just so so so disappointing. The Shanghai style Merlin was very poorly done. The meat was extremely bland, with very little seasoning. I have a very low sodium tolerance and yet I still found this fish to be made too bland. The rice was entirely uncooked and it made crunching sounds as I took my first bite. I talked to the waitress and she offered to bring out another side. It wasn't the same. The whole dish was a fail and I don't think I am ever coming back again :(","Although I usually write positive reviews, I was unsatisfied with my experience at this restaurant. The Shanghai style Merlin dish lacked flavor and was bland. Even with my low sodium tolerance, I found it to be tasteless. The rice was undercooked and made unpleasant sounds when I bit into it. I spoke with the waitress who replaced the side dish, however, it still did not meet my expectations. Overall, I was disappointed and not planning to return.",1,1,1,1
411,"Will I come here again?  Yes absolutely for drinks, they knocked the Ketel One extra dirty blue cheese olive martini outta the park.  The ambiance is very nice.  Of the 4 types of reviews I give (awesome, OK, bad where they get slammed and bad where I hope they improve) here I am giving the heartfelt \""bad where I hope they improve.\""  Our waitress was very friendly and did a good job.  I mentioned the gritty redskins of the mashed potato.  We went with appetizers she recommended.  Not good.  \n\nSeared ahi tuna: horrible flavors mixed with the rub, the prep, the tuna wasn't cool inside, the chips were not good, there was no soy sauce but there was wasabi.  NOT good.  With heartfelt advice, compare this against Outback's ahi tuna appetizer and it's no contest.  The chef should do so.  (He's a nice guy like me I hope.)  \n\nBBQ shrimp: go try Redstone's (Philly) buffalo shrimp appetizer.  It is chilled, very delicious.  This appetizer was recommended and was garbage.  The barbecue sauce was horrible, overwhelmed and left an unsavory aftertaste in both my and my clients' palate.  Gordon Food Service or Sysco BBQ sauce.  A real \""must-miss\"".  \n\nCod entree was OK.  The skillet beans were too firm, too mature, they need petite green beans.  Potato skin had grit in the mashed.  Why 1 star?  The price was close to Capital Grille, but far from the cuisine.  I hope they spruce it up.  The place is nice.","Although the ambiance was pleasant and the bartender made a fantastic extra dirty blue cheese olive martini with Ketel One, I unfortunately can only give this restaurant a ""needs improvement"" rating. The waitress we had was friendly and did a good job, but the appetizers she recommended were not up to par. The seared ahi tuna was not cool inside and had a horrible mix of flavors, while the BBQ shrimp was made with a horrible sauce that lingered unpleasantly on our palates. Although the cod entree was decent, the skillet beans were too firm and the mashed potatoes had grit in them. The prices were also quite high for the quality of the food. Overall, I hope they make some changes to their menu and improve their dishes because the restaurant itself is nice.",1,1,0,1
412,"The service was mostly friendly but I was disappointed in my meal. My meal was way over cooked. The soda was flat and the carbonation needed changed and I felt like we inconvenienced our server by asking for new ones.  Overall, I thought it was mediocre and I was expecting more for the prices.","Although the service was decent, I was let down by the food. My dish was greatly overdone and the soda lacked fizz, requiring a replacement. Our server seemed bothered when we requested an exchange. In conclusion, it was average at best and for what we paid, we had higher hopes.",0,1,1,1
413,"The food was really good, but the prices were pretty high and the portions were on the small side. The desserts were the high point of the meal for me. I got the \""shark fin\"" pie and it was really good. The waitress thought I wouldn't be able to finish it... but I showed her. Take that, waitress.","Although the food tasted great, the prices were quite steep, and the servings were small. The highlight of my dining experience was the dessert. I ordered the \""shark fin\"" pie, and it was delectable. Initially, the waitress assumed I wouldn't be able to finish it, but I proved her wrong.",0,1,0,1
414,"I have passed by this place a zillion times and never given it a second look.  I thought it might be a Red Lobster knock off.  Then I asked a friend if they had ever heard of it and they had, and liked it.\n\nI was pleasantly surprised by how nice the ambiance was inside.  Very cozy.  Much more upscale than I had thought it would be.  The service was terrific.  Lots of things to choose from on the menu.  A bit pricier than I had imagined.  Most entrees were anywhere from $17 to $30.  But this is Pittsburgh and this is seafood.\n\nThat said, they started us off with really delicious sour dough bread.  Butter was soft which I like.  Our entrees came pretty quickly.  I had a seafood assortment of blackened talapia, grilled sea scallops and salmon cooked on a plank.  The scallops were just done, I like them cooked a little more.  Everything else was pretty good.\nMy beloved had the crab cakes and really enjoyed them.\n\nWe'll probably be back, but will order something different.   We liked it.","I used to walk by this restaurant all the time without giving it a second thought. I assumed it was just another mediocre seafood spot trying to mimic Red Lobster. However, a friend mentioned how much they enjoyed it, so I decided to give it a try. 

To my surprise, the inside was cozy and had a much more upscale feel than I had anticipated. The service was exceptional, and the menu offered a diverse range of options. Although some dishes were a bit pricier, that's to be expected in Pittsburgh when it comes to seafood. 

Our meal kicked off with a delectable sourdough bread and soft butter, which was a lovely touch. Our entrees came out in a timely manner—I ordered a seafood trio consisting of blackened tilapia, grilled sea scallops, and salmon cooked on a plank. While the scallops weren't cooked to my preference, the rest of the dish was quite tasty. My partner ordered the crab cakes and loved them. 

Overall, we enjoyed our experience and will likely return for another visit, albeit with different dishes to try.",1,1,0,1
415,"Food was only ok. Had lobster bisque soup not to good. Had the shang Hai Seafood Sampler. The scallops were hard, over cooked. The samon was good. Shrimp had no flavor. I will say the service was the best. Our waiter was great!!","The food didn't meet our expectations. The lobster bisque soup was disappointing and the scallops in the Shang Hai Seafood Sampler were overcooked. However, the samon was delicious. The shrimp lacked flavor. On the bright side, the service was exceptional. Our waiter provided great service.",1,1,1,1
416,"We had a bigger party and I think that might have flustered the waitresses just a bit. They forgot about our waters until the food came out, but were super apologetic when they did bring them. The food was ok. I ordered the crab cakes they were a bit heavy on the breading, so I would give them a rating of, \""eh\"". My friend ordered a steak, asked for medium rare, and it came out...well done. He was too hungry to complain and just ate it. We might go back again, and this time maybe take a bit more time looking over the menu.","Our party was quite large and it seemed like the waitresses were a bit overwhelmed. Unfortunately, they forgot to bring us water until our food arrived. However, they were very apologetic once they brought them. The food was average. I decided to try the crab cakes but they had too much breading, making them just okay. My friend ordered a steak cooked medium rare, but it arrived well-done. He was too hungry to complain, so he just went ahead and ate it. We may return to the restaurant and next time take more time to peruse the menu.",0,1,0,1
417,Beautiful decor. Very genuine staff. Very clean washrooms. Delicious food. I tried the market trio. The blackened tilapia was nice with a little bit of spice. This is a great place for a seafood lover.,"The ambience was stunning. The staff were incredibly authentic. The washrooms were exceptionally well-maintained. The food was phenomenal, especially the market trio. The blackened tilapia had just the right amount of kick. It's a must-visit destination for any seafood aficionado.",1,1,1,1
418,"My husband and I went to Mitchell's last summer for our wedding anniversary. We both took a half day at work and we arrived in the early afternoon (after lunch but before the dinner crowd). I can't say enough about this place...we have gone here on a few occasions and I've always been please with everything. \n\nPros: Nice friendly waitress, who took some time to take our picture (since it was our anniversary), food was excellent and not extremely overpriced, restaurant and bathrooms were clean!\n\nCons: None on this visit or any previous visits","Last summer, my spouse and I celebrated our wedding anniversary at Mitchell's. We finished work early and arrived in the afternoon, avoiding the lunch and evening rush. I cannot praise this establishment enough - we have frequented it a few times and have always been impressed. 

Advantages: A kind and pleasant server who took a photo of us (due to it being our anniversary), delicious food at a reasonable price, and a clean restaurant and restrooms. 

Disadvantages: There were no issues during our most recent visit or any previous trips.",0,1,0,1
419,"I have eaten some very good dinners here.  Although it's a chain, I would say it's several notches above the other chain restaurants.  The chef here seems to add some creativity to the menu, so I will be definitely back again soon.","The food at this restaurant chain is impressive. Despite its chain status, the quality is far superior to other chain establishments. The chef adds his own flair to the menu, making it a must-visit for me in the future.",0,1,0,1
420,"Went for dinner Friday evening with friends and sat at the outdoor patio. It is so nice and relaxing there with the river and bike trail. The sourdough bread they serve is always hot and fresh. The Chilean sea bass just melts in your mouth, it was awesome. The Cod stuffed with shrimp and lobster was also very good. I had the carrot cake for dessert, it is big enough for 3 people. It was so delicious. My friend had the creme  br\u00fbl\u00e9e, which she said was very good. I was here 3 times this summer and every meal was excellent.","Enjoyed a lovely evening on Friday with friends at a restaurant's outdoor patio, which overlooks a river and bike trail. The sourdough bread they serve is always freshly baked and the Chilean sea bass is simply incredible. The Cod stuffed with shrimp and lobster is also delicious. For dessert, the carrot cake is huge and tasty. My friend enjoyed the creme br\u00fbl\u00e9e, which she thought was great. I've been to this restaurant three times this summer and each meal has been excellent.",0,1,0,1
421,"Top points. \nService. I was there with a large group for a meeting. They gave us a private room and two servers took care of us. They were efficient and very accommodating. Kudos. \n\nAppetizers: had the crab dip and calamari. Both were good. Servers brought extra chips with the dip as they were needed. I'm always surprised that more chips are not just added to the original dish at this point. Dip was good. Calamari was done well. Preferred the shrimp cocktail Sauce with it versus the Asian type soy sauce that is served with it. \n\nWedge salad with bleu cheese. Waaaaaay too much cheese and I like bleu cheese. \n\nI had the blackened tuna with mashed potatoes and seasonal veggies. Carrots were carrot sticks hardly cooked and dry! Green beans overdone and broccoli had seen better days. Simple green beans would have been more appetizing. \nTuna had blackening spices but needed a better sear on it. Was not over cooked. Potatoes as expected. \nOther dishes seen--fisherman's platter. Looked a little greasy, but that's expected from me in a full fried dish. Would be nice if this was offered broiled as well. Crab cakes and filet looked okay. \n\nOverall I'm always underwhelmed and overcharged here. I guess with chain places you get that, but I want more from a place that charges me 25 bucks for sub-seared tuna.","The service at this restaurant was exceptional as they provided a private room and two servers for our large group. Appetizers such as the crab dip and calamari were enjoyable, and additional chips were provided with the dip. The calamari was well-prepared, but I preferred the shrimp cocktail sauce to the Asian soy sauce that came with it. However, the wedge salad had too much bleu cheese. The blackened tuna with mashed potatoes and seasonal veggies was decent but lacked a better sear on the tuna. Other dishes, including the fisherman's platter, crab cakes, and filet, looked alright. Nevertheless, I felt overcharged for the sub-seared tuna and expected more from a restaurant that charges significantly high.",1,1,0,1
422,"My husbands first time.  Nice to be able to pick your fish and style of cooking.  I had a trio of Jamaican jerk tilapia,  salmon,  and scallops.  All good but too much sauce on scallops.  Husband had surf n turf special. Snow crab legs tasty but smaller portion than I expected. Glad they had raw oysters,  but no idea where they were from.  For $2.50 each you'd think they'd say.  Waitstaff friendly but inexperienced when it came to wine.  We taught two of them how to open a champagne bottle.  Nice time out,  but two gripes... #1 Used my phones flashlight to see if there was an outlet on the floor.  Felt like an archaeologist finding old remains of dinners gone by.  Crumbs,  napkins wedged between booth and wall,  gum,  dirt.  For the price I would expect a cleaner place. #2 our waiter kept saying Thank you. After every single sentence,  even when it wasn't appropriate.  Silly gripe,  right?  But it was way over the top and felt more like,  Can I have a tip?  Can I have a tip?","My spouse and I recently dined at a restaurant where we were able to choose our own fish and cooking style. I enjoyed a combination of Jamaican jerk tilapia, salmon, and scallops, although the scallops had a bit too much sauce for my liking. My husband went with the surf n turf special, which included tasty snow crab legs, although the portion size was a bit smaller than we anticipated. Though we were pleased to find raw oysters available, we were disappointed that there was no information about their origin despite the hefty price tag. The waitstaff were friendly but inexperienced when it came to wine; in fact, we even had to show a couple of them how to open a bottle of champagne. While we enjoyed our evening overall, we had two minor complaints. Firstly, we had to use the flashlight function on our phones to discover if there was an outlet on the floor, and we were a bit dismayed to find remnants of previous meals (crumbs, napkins, gum, and dirt) wedged between the booth and the wall. For the price, we would have expected a cleaner establishment. Secondly, our waiter repeatedly said ""thank you"" after every sentence, even when it was unnecessary, which felt uncomfortably like they were fishing for a larger tip.",1,1,0,1
423,"In the Homestead area of Pittsburgh. Seafood gumbo was very good.\nBroiled scallops were very good, partner had sea bass stuffed with lobster, also very good. Vegetable sides were not as good as the fish. With two glasses of wine the total was $83. In and out in an hour.\nI'd go back because the fish was that good","The seafood gumbo and broiled scallops in the Homestead area of Pittsburgh were absolutely delicious, and my partner thoroughly enjoyed the sea bass stuffed with lobster. Although the vegetable sides were not quite up to par with the fish, we still enjoyed our meal. With a couple of glasses of wine, the bill came out to $83, and we were in and out within an hour. We would definitely consider returning solely for the amazing fish dishes.",0,1,0,1
424,"Very bad purchase experience. I bought a shirt with a hole covered in the rolled up sleeves, but they denied my request to return it. I am so angery at this and will never shop their chothes anymore.","I had a terrible buying experience when I purchased a shirt that had a hole in the rolled up sleeves. The store refused to accept my return request, which made me extremely upset. As a result, I have decided not to purchase any clothing items from them again.",1,1,0,1
425,"After further consideration, this store does not deserve a 4 star review. The Old Navy product has been pretty weak recently, which isn't the store's fault, but the severe lack of customer service doesn't help the situation. \n\nWhile shopping here on Friday, I was one of maybe 3-5 people in the store. I would practically walk into a sales associate but not even receive a glance or smile. No one working here seems to give an iota whether or not product is being sold. To avoid inconveniencing the associates, I will be taking my Old Navy purchases online in the future.","Upon further evaluation, I have decided to amend my previous 4-star review of this store. Although the poor quality of Old Navy products cannot be attributed to the store, the complete lack of customer service exacerbates the issue. 

During my recent visit on Friday, I noticed that there were only a handful of customers in the store, including myself. Despite this, I walked past several sales associates without receiving any acknowledgement, let alone a smile. It appears that the staff is indifferent to whether or not customers make purchases. As a result, I will be opting to purchase Old Navy items online to avoid any inconvenience to the associates.",0,1,0,1
426,"I'm not too impressed with this particular Dick's Sporting Goods. It is in a great location in the Waterfront, but the selection seems a bit limited to me. They have what you need, but they don't have many options it seems.\n\nI went in there the other day and it looks like they also have a snowboarding section now, which they definitely did not have last season. They also have hunting, golfing and biking, in addition to the other regular deptartments. \n\nYour normal Dick's. Nothing spectacular, but it will do.","Although this Dick's Sporting Goods is located in the Waterfront, I find the selection to be lacking in variety. While they do have the essentials available, there are limited options to choose from. However, during my recent visit, I did notice that they now offer a snowboarding section that was not available last year. Additionally, they have departments for hunting, golfing, biking, and other regular sports. It is an average store, but it will suffice.",1,1,0,1
427,I don't see to many options in Pittsburgh for sporting goods. Dick's seems to be the big chain for sporting paraphernalia in this neck of the woods. Their selection is poor especially in the snowboarding and biking section. Maybe it's good for small children who want their first snowboard? It is a very average store with average products. I would like to see some attempt to carry more high end products. I am not into fishing or hunting live prey so I am not sure about these departments? I guess if you want some Under Armor products then this is the place to go because I see aisles upon endless aisles of these types of products.,"In Pittsburgh, there are few options for sporting goods, with Dick's being the main chain in the area. However, their selection in snowboarding and biking sections is lacking and more geared towards beginners. While the store itself is average, they do have a wide range of Under Armor products. It would be great to see them carrying more high-end products, though I cannot speak to their fishing or hunting departments.",0,1,0,1
428,"I enter every sporting goods stores as a soccer player, runner, and sports fan, so my reviews will always be skewed towards those particular areas. With that said, this is probably the worst Dick's location that I've ever been to. The selection is very limited for soccer gear, which must be a testament to the lack of the local customer base seeking out soccer gear. It's mostly low-end youth gear, too, which makes it nearly useless to adults or even some teenage soccer players.\n\nThe staff at this location has always been really nice, though, and it's the closest location to where we live, so I still end up going there quite a bit for running and clothing needs (of course, we usually leave empty-handed as they don't have what we're looking for). \n\nThey do have quite an extensive fan gear section if you're looking to support the local Pittsburgh teams, but this store just doesn't have the overall inventory necessary to be considered a \""good\"" Dick's location.","As someone who is passionate about sports, particularly soccer and running, my visits to sporting goods stores are often focused on these areas. However, my experience at the Dick's location I recently visited was disappointing. The selection of soccer gear was severely limited, indicating a lack of interest in the sport from the local community. Additionally, the youth-oriented gear was of little use to adult or teenage players. On a positive note, the staff was always friendly and helpful, and the store was conveniently located. While they did have a strong selection of fan merchandise for Pittsburgh teams, overall, this store did not meet the criteria of a high-quality Dick's location. Despite this, I may still visit the store for my running and clothing needs, but I often leave empty-handed due to their limited inventory.",0,1,0,1
429,living alone I love the 5 for $20 deals they have on meat. I also love Faygo products when I have a party or bbq so their sales are always right on time. They don't have as many stores in the area but they are worth checking out. The lines are a lot shorter and the staff is a lot friendlier.,"Living independently, I find great joy in the meat deals offered by 5 for $20. Faygo products also make my parties and barbecues a hit, and I always look forward to their timely sales. While they may not have as many locations in my vicinity, it's definitely worth exploring as the shorter lines and friendly staff make for a pleasant shopping experience.",0,1,0,1
430,This store has changed hands many times over the past few years and it shows. Fifteen years ago if you didn't get there by 9am you would have fight a crowd. Now it never seems all that busy. Many of the store's best and dedicated employees left or were let go (about five years ago) and product lines change with each new owner. The most recent owner seems to be improving the store and employee turnover has seemed to slow.,"Over the past few years, this store has gone through several changes in ownership which have left their mark. Back in the day, if you didn't make it to the store by 9am, you'd have to push your way through the crowd. Nowadays, it's never quite as packed. A lot of the store's seasoned and loyal staff members have either moved on or were removed from their positions about five years ago, and with each new owner, the merchandise selection changes. Currently, it appears as though the newest owner is taking steps to enhance the store's performance, and there seem to be fewer employee turnover issues.",0,1,0,1
431,A group of us traveld here to go kenneywood park across the road but we decided not to after what we drove throuhg to get there so we atleast decided to get somthing to eat and man where we happey to get out alive. We where the only normal people in this place. The kids next to us who where only 14 where bragging and saying that they went to jail 2 times in their life. You had people selling their food outsdie the resturant. after seeing that we quickly left and hid in our cars with the doors locked. While we where in there my friend got hit on by 2 girls and they gave him there numbers while the other young guy across the table yeld dont do it dont do it. Must I say more? bottom line is dont go if you are normal and get the hell out of that area cause if you call a shank a happey meal toy then that is the resturant for you.,"A trip to Kennywood Park was in our plan, but we changed our minds after witnessing the neighborhood we had to pass through. However, we decided to grab a bite instead and it turned out to be a perilous experience. We found ourselves surrounded by rowdy people, including a couple of teenagers who boasted about having been in jail twice. Some were even selling food outside of the establishment we entered. We hastily retreated to our cars and locked the doors, but not before my friend got hit on by two girls who gave him their numbers. Needless to say, we learned our lesson and advise everyone to steer clear of that area unless they enjoy the rough lifestyle.",1,1,0,1
432,"By far the worst McDonald's in the world.  Employees are to busy playing grab ass behind the counter, to get your order correct.  Ninety percent of the time you receive the wrong order, after waiting what seems an eternity.  I've even enjoyed the experience of going through the drive thru, only to get home and find no beef patties on my Big Mac.  Save yourself the aggravation, and do not go here.","This McDonald's location is a disappointment. The staff appears more interested in socializing amongst themselves than ensuring accurate orders. Most of the time, you will receive an incorrect order even after a long wait. I have even encountered a situation where I received a Big Mac with no beef patties after going through the drive thru. It is advisable to avoid this location to save yourself the frustration.",0,1,1,1
433,"By far the absolute worst Mcdonalds in the\nWorld. You can pretty much rest assured that, after your long wait in the drive thru, your order will most definitely be wrong.  Calls to the owner go ignored. Rice Enterprises own a majority of the McDonalds in the South Hills.  They have all gone down hill in quality, service and cleanliness.  The owner has to be the problem.","This McDonald's location is extremely disappointing. It is nearly guaranteed that your drive-thru order will be incorrect after a lengthy wait. Despite attempts to contact the owner, there is no response. Rice Enterprises appears to own multiple McDonald's in the South Hills region, and unfortunately, all have deteriorated in terms of quality, service, and hygiene. It seems clear that the owner is to blame for this decline.",1,1,0,1
434,Underated and ignored!  if you see this ol time pizzaria near Kennywood stop on by good crust nice and buttery in the sicilian style!  Better then DiSallas  the only thing I can say that is better then Latinas is Mineo's !  they say the best pizzarias are the little holes in the wall type places and this is one of those enviroments!  Small and cozy very nice and relaxing afternoon!  To just enjoy with yourself and a friend!,"Often overlooked and underestimated! Don't miss out on this classic pizzeria located near Kennywood. They serve up delicious Sicilian-style pizza with a perfectly buttery crust. It's even better than DiSallas, and the only competition is Mineo's! They say the best pizza joints are the hidden gems, and this place definitely fits the bill. It's small, cozy, and perfect for a relaxing afternoon with a friend. Don't hesitate to give it a try!",1,1,1,1
